,smiles,hepatotoxicity,mito_toxicity
2361,Cc1cc(c(c(c1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC,1,0.0
5152,NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccc(F)cc1)NS2(=O)=O,1,0.0
1336,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,1,0.0
2189,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)Cc3ccccc3)CCC12,0,1.0
5882,O=C1OCC2OC(Oc3cc(O)c4c(c3)OC(c3ccccc3)CC4=O)C(O)C(O)C2C(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,0,1.0
5775,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,0,1.0
6098,Oc1cc([C@]2([C@H](CN(CC2)C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)C)C)ccc1,1,0.0
2246,Cc1c(=O)c2cccc(c2oc1c3ccccc3)C(=O)OCCN4CCCCC4,0,0.0
5206,O([C@H]1[C@H](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2N)CN)[C@@H](N)C[C@@H](N)[C@@H]1O)[C@@H]1O[C@@H]([C@@H](O[C@H]2O[C@H]([C@@H](O)[C@H](O)[C@H]2N)CN)[C@H]1O)CO,0,0.0
6215,S([C@H]1C[C@H](N(C1)C(=O)[C@@H](CSC(=O)c1ccccc1)C)C(=O)O)c1ccccc1,1,0.0
1171,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,1,1.0
3274,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl,1,0.0
4160,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,1,1.0
2001,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1,1.0
1422,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,1,0.0
2686,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0,1.0
5749,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,1,1.0
3590,Clc1ccc([C@H]2S(=O)(=O)CCC(=O)N2C)cc1,1,0.0
3819,CN(CC(O)CO)C(=O)c1c(I)c(NC(=O)C(CO)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,0,0.0
4195,COC(=O)Nc1[nH]c2ccccc2n1,1,1.0
5318,O(CCCCCOc1ccc(cc1)C(=N)N)c1ccc(cc1)C(=N)N,1,1.0
3604,Clc1ccc(c2oc3c(n2)cc([C@@H](C)C(=O)O)cc3)cc1,1,1.0
1464,CC(C)(Oc1ccc(Cl)cc1)C(=O)Oc1ccc(Cl)cc1,1,1.0
874,c1cc(cnc1)C(=O)O,1,0.0
2297,Cc1c(cc(c(=O)[nH]1)C#N)c2ccncc2,1,0.0
2643,Cc1ncc(n1CCO)N(=O)=O,1,0.0
3801,CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,1,1.0
5548,O=C(Nc1c(cccc1C)C)[C@H]1N(CCCC1)CCCC,1,0.0
1251,CC(=O)OC1C(c2ccc(=O)oc2)C2(C)CCC3C(CCC4CC(O)CCC43C)C23OC13,0,1.0
3827,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,1,0.0
840,c1cc(ccc1C(C(CO)NC(=O)C(Cl)Cl)O)N(=O)=O,1,1.0
4518,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,1,0.0
581,C=C1C(=O)OC2CC(C)C3CC(O)OC(O)C3(C)CC12,1,0.0
204,CN(C)CC1=CC=C(O1)CSCCN/C(=C\[N+](=O)[O-])/NCC2=CC3=C(C=C2)OCO3,1,0.0
1641,CC(C)NC(=O)c1ccc(cc1)CNNC,1,0.0
2014,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCCCCC(N)C(=O)O)NC1C(=O)O.NCCCCC(N)C(=O)O,0,0.0
3253,CCN(CC)CCOc1cccc(OCCN(CC)CC)c1OCCN(CC)CC,0,0.0
4951,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,1,0.0
905,c1cc2c(cc1F)CCC(O2)C(CNCC(C3CCc4cc(ccc4O3)F)O)O,1,0.0
631,C=CC1(C)CCC(C(=C)C)CC1C(=C)C,0,0.0
4534,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOC(OC)C2)C(O)C(C)O1,1,1.0
4099,CNCC(c1ccc(c(c1)O)O)O,0,0.0
1974,CC1(C)CC2OC2(C)CCC2OC2(C)CC2OC21,0,0.0
162,CCC(C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@H](C(C)CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)C2CN=C(S2)[C@H](C(C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,0,0.0
5341,O[C@@]1([C@@]2([C@H]([C@H]3[C@H](CC2)[C@@H]2C(=CC(=O)CC2)CC3)CC1)CC)C#C,1,0.0
4358,COc1cc(O)c2c(=O)c3c(OC4OC(CO)C(O)C(O)C4O)ccc(O)c3oc2c1,0,0.0
6193,OCCSCCCCCCCCCCSCCO,0,0.0
5555,O=C(Nc1ccc(O)cc1)/C=C(/C=C/C=C(/C=C/C1=C(CCCC1(C)C)C)\C)\C,1,1.0
617,C=C1CCC2C(C)(CO)C(O)CCC2(C)C1CC=C1C(=O)OC=C1O,0,1.0
875,c1cc(cnc1)CC(O)(P(=O)(O)O)P(=O)(O)O,0,0.0
1431,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,0,0.0
2973,CCCC1CC(=O)N(C(CC)C(N)=O)C1,0,1.0
4431,COc1ccc(C=O)n1CCCC(=O)O,0,0.0
547,C=C(CC(=O)OC)C(=O)CC1(C)C(C)C(O)C(OC(=O)C=Cc2ccccc2)C2(C)C(C)=CCCC12,0,1.0
5769,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,0,1.0
5825,O=C1N(C(=O)NC(=O)[C@]1(CC)c1ccccc1)C,1,0.0
5395,O[C@]1([C@H](CCCC1)CN(C)C)c1cc(OC)ccc1,1,0.0
3614,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,0,0.0
5019,NC1=NC(=O)C(c2ccccc2)O1,1,0.0
3889,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,1,1.0
3435,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1,0.0
1851,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,0,1.0
4847,N1([C@H]2C[C@H](N=N#N)[C@H](O2)CO)C(=O)NC(=O)C(=C1)C,1,0.0
5229,O(C(=O)C1(CCN(CC1)C)c1ccccc1)CC,0,0.0
2856,CCC1(CC)C(=O)NC(=O)N(C)C1=O,0,0.0
1861,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC5=CNC=N5)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)N,0,0.0
2659,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1,0.0
3384,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2nccc4)Cl)CC1,0,1.0
5886,O=CC(O)C1OC(=O)C(O)C1O,0,0.0
640,C=CC12CN(C)C3C4COC(CC41)C1(C(=O)Nc4ccccc41)C32,1,0.0
4224,COC1=CC(=O)OC(C=Cc2ccc3c(c2)OCO3)C1,1,0.0
1009,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,1,0.0
3366,CCOC(=O)C1CC(=O)c2oc(=O)c3cc(O)c(O)c(O)c3c21,0,1.0
6269,S(=O)(=O)(Oc1cc([C@@H](O)[C@@H](O)[C@H]2NC(=O)[C@H]3N(C[C@@H](O)C3)C(=O)[C@H](NC(=O)[C@@H](NC(=O)c3ccc(cc3)c3noc(c3)c3ccc(OCCCCC)cc3)C[C@@H](O)[C@@H](O)NC(=O)[C@H]3N(C[C@H]([C@@H]3O)C)C(=O)[C@H](NC2=O)[C@H](O)CC(=O)N)[C@H](O)C)ccc1O)O,1,1.0
637,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)c3csc(n3)N)SC1)C(=O)O,1,0.0
3331,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,1,0.0
5533,O=C(N1C[C@@H]2N(CCc3c2cccc3)C(=O)C1)C1CCCCC1,1,0.0
3653,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,1,0.0
4810,N(CCO)(CCO)CCO,0,0.0
2308,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1,0.0
4453,COc1ccc(cc1)C(c2ccc(cc2)OC)C(Cl)(Cl)Cl,1,1.0
3145,CCCCOc1ccc(CC(=O)NO)cc1,1,0.0
4213,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0,0.0
2096,CC1=C(c2cc(ccc2C1=Cc3ccc(cc3)S(=O)(=O)C)F)CC(=O)O,1,1.0
4041,Cn1ccnc1S,1,0.0
1956,CC1(C(N2C(S1)C(C2=O)NC(=O)Cc3ccccc3)C(=O)O)C,0,0.0
1372,CC(C)(C)C(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1,1.0
5927,O1[C@@H]([C@@H](O)[C@H](O)[C@H](O)[C@@H]1O)CO,0,0.0
921,c1ccc(c(c1)C2=NCC(=S)N(c3c2cc(cc3)Cl)CC(F)(F)F)F,0,1.0
5860,O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,1,1.0
546,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1,1.0
1449,CC(C)(CO)C(O)C(=O)NCCCC(=O)[O-].CC(C)(CO)C(O)C(=O)NCCCC(=O)[O-].[Ca+2],1,0.0
2804,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,0,1.0
2610,CC1CNCCc2ccc(Cl)cc21.Cl,1,0.0
1900,CC=C(C)C(=O)OC1CC(OC(=O)C=Cc2ccccc2)C2(C(=O)OC)COC3C2C12COC(O)(C(=O)OC)C2C(C)(C12OC1(C)C1CC2OC2OC=CC21O)C3O,0,1.0
2757,CCC(=O)OC1CCC2C3CCC4CC(=O)C(C)CC4(C)C3CCC12C,0,0.0
2028,CC1(c2c(ccc(c2C(=C3C1CC4C(C(=O)C(=C(N)O)C(=O)C4(C3=O)O)N(C)C)O)O)Cl)O,1,1.0
5210,O([C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)c(OC)ccc2)C(=O)CO)[C@@H]1O[C@H]([C@H](O)[C@@H](N)C1)C,0,1.0
2301,Cc1c(ccc2c1c(nc(n2)N)N)CNc3cc(c(c(c3)OC)OC)OC,1,0.0
1885,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc3c1cccc3,0,0.0
6204,P(=O)(O[C@H]1[C@@H](O)[C@H](O[C@@H]1CO)n1cnc2c1cc(c(c2)C)C)(O[C@@H](CNC(=O)CC[C@]1(/C/2=C(/C3=N/C(=C\C4=N/C(=C(\C5=N[C@](C(=N2)[C@@H]1CC(=O)N)([C@@]([C@@H]5CCC(=O)N)(CC(=O)N)C)C)/C)/[C@@]([C@H]4CCC(=O)N)(CC(=O)N)C)/C([C@H]3CCC(=O)N)(C)C)\C)C)C)O,0,1.0
1642,CC(C)NC(C)Cc1ccc(I)cc1.Cl,0,0.0
972,c1ccc(cc1)c2cc(c3ccccc3n2)C(=O)O,1,1.0
6166,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,0,0.0
2097,CC1=C(c2cc(ccc2C1=Cc3ccc(cc3)S(=O)C)F)CC(=O)O,1,1.0
5567,O=C(NCCO[N+](=O)[O-])c1cccnc1,0,0.0
4888,N1=C(c2ccccc2C(=O)N1C1CCCN(CC1)C)Cc1ccc(cc1)Cl,0,0.0
5756,O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,1,0.0
6376,s1c(c(c2c1cc(O)cc2)C(=O)c1ccc(OCCN2CCCCC2)cc1)c1ccc(O)cc1,1,1.0
836,c1cc(ccc1C(=O)NCCC(=O)O)NN=C2C=CC(=O)C(=C2)C(=O)O,0,1.0
3471,ClC(=C(c1ccc(cc1)OC)c1ccc(cc1)OC)c1ccc(cc1)OC,0,1.0
601,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0,0.0
2184,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,0,0.0
5094,Nc1ncnc2[nH]cnc12,0,1.0
4046,Cn1cnc2c1c(=O)n(c(=O)n2C)C,0,0.0
5502,O=C(N(Cc1ccncc1)CC)[C@@H](c1ccccc1)CO,0,1.0
1582,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1,0.0
6243,S(=O)(=O)(NC(=O)N[C@H]1CC[C@@H](CC1)C)c1ccc(CCNC(=O)N2CC(=C(C2=O)CC)C)cc1,1,0.0
398,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0,1.0
2010,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1,0.0
1070,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl,1,0.0
1775,CC(Cl)(Cl)Cl,1,0.0
6165,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,1,0.0
1283,CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12,1,1.0
5332,O[C@@](C1CCCCC1)(CC[N+](CC)(CC)CC)c1ccccc1,0,1.0
4874,N1(CCCNCCNCCCNCC1)Cc1ccc(CN2CCCNCCNCCCNCC2)cc1,0,0.0
6094,OC1C=C2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5,1,1.0
1836,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,1,0.0
5421,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,1,1.0
1019,c1ccc2c(c1)C(C(=O)N2)(c3ccc(cc3)O)c4ccc(cc4)O,1,1.0
970,c1ccc(cc1)c2c(oc(n2)CCC(=O)O)c3ccccc3,1,1.0
1326,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSc3ccncc3)SC1)C(=O)O,0,0.0
3834,CN(CCCl)CCCl,1,1.0
475,C[N+](C)(C)CC(O)CC(=O)O,0,0.0
2810,CCC(CC)(CC(=O)Nc1cccc(C=Cc2nc(C3CCC3)cs2)c1)C(=O)O,0,1.0
4801,N(Cc1c2c(ccc1)cccc2)(C/C=C/c1ccccc1)C,0,0.0
1651,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,1,0.0
5954,O1[C@]2([C@@]3([C@H]([C@H]4[C@H]([C@@H](O)C3)[C@@]3(C(=CC(=O)C=C3)CC4)C)C[C@H]2O[C@H]1C1CCCCC1)C)C(=O)COC(=O)C(C)C,0,1.0
5471,O=C(c1ccccc1)c1ccccc1,0,1.0
2528,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,1,0.0
1206,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,1,1.0
4035,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0,0.0
182,CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O,1,1.0
1373,CC(C)(C)C(=O)Oc1ccc(cc1OC(=O)C(C)(C)C)C(CNC)O,0,0.0
739,c12CC=Cc1cccc2,1,0.0
5304,O(c1nc2c(c(C(=O)NCCN(CC)CC)c1)cccc2)CCCC,0,1.0
4923,N1C(c2ccccc2)(c2ccccc2)C(=O)N(C1=O)COP(=O)(O)O,0,0.0
6266,S(=O)(=O)(O)N1[C@H]([C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)/c2nc(sc2)N)C1=O)C,1,0.0
5669,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,1,1.0
867,c1cc(ccc1OCC(=O)N2CCN(CC2)Cc3ccc4c(c3)OCO4)Cl,1,0.0
2974,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,1,0.0
1140,CC(=O)c1ccc2c(c1)N(c3ccccc3S2)CCCN4CCN(CC4)CCO,1,0.0
997,c1ccc(cc1)NC(=O)CCCCCCC(=O)NO,0,0.0
1337,CC(C(=O)c1cccc(c1)Cl)NC(C)(C)C,0,0.0
541,C=C(C)C1CCC2(C)C1CCC1(C)C2CCC2C3(C)CCC(O)C(C)(C)C3CCC21C,0,1.0
1099,c1nc2c(nc(nc2n1C3C(C(C(O3)COP(=O)(O)O)O)O)F)N,0,0.0
1132,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0,1.0
6220,S(=O)(=O)(c1ccc(cc1)N)c1ccc(cc1)N,1,0.0
4241,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1,0.0
2258,Cc1c(c(=O)ccn1C)O,1,1.0
5174,O([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)CC(=O)C=C4C)C)CC2)CC1)C)C(=O)C,1,0.0
3390,CCOC(=O)Nc1c[n+](N2CCOCC2)no1,1,1.0
2962,CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,1,0.0
59,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,1,0.0
3259,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,0,1.0
2206,CC12CCC3C(C1CCC2(C)O)CCC4C3(Cc5cn[nH]c5C4)C,1,1.0
1938,CC1(C(=O)N(C(=O)N1)c2ccc(c(c2)C(F)(F)F)[N+](=O)[O-])C,1,0.0
4151,COC(=O)C=Cc1ccc(O)c(OC)c1,0,1.0
4814,N[C@@H]([C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3)C,0,0.0
6337,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)Cc1ccccc1,1,0.0
3904,Cn1c(nnn1)SCC2=C(N3C(C(C3=O)NC(=O)C(c4ccccc4)O)SC2)C(=O)O,1,0.0
2813,CCC(Cc1c(cc(c(c1I)N)I)I)C(=O)O,0,0.0
5549,O=C(Nc1c(cccc1C)C)CN(CC)CC,0,1.0
3935,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,0,0.0
1078,c1cnc(nc1)N2CCN(CC2)CCCCN3C(=O)CC4(CCCC4)CC3=O,0,1.0
4840,N=c1[nH]c(O)ncc1F,1,0.0
5885,O=CC(O)C(O)C(O)C(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,1,0.0
5456,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,1.0
3799,CN(C)CCOC(c1ccccc1)c2ccccc2,0,0.0
3586,Clc1ccc([C@H](N2CCN(CC2)CCOCC(=O)O)c2ccccc2)cc1,1,0.0
6077,OC1(C2(C(C3C(C4C(=CC(=O)CC4)CC3)CC2)CC1)CC)C#C,0,0.0
4180,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,0,1.0
5448,O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(OC(=O)C=Cc1ccc(O)c(O)c1)C(=O)O,0,1.0
2630,Cc1nc(cs1)C=C(C)C2CC3C(O3)(CCCC(C(C(C(=O)C(C(CC(=O)N2)O)(C)C)C)O)C)C,0,1.0
5130,NCCCCCC(=O)O,0,0.0
4055,CNC(=CN(=O)=O)NCCSCc1csc(n1)CN(C)C,1,0.0
5045,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,0,0.0
940,c1ccc(cc1)C(C(=O)NC2C3N(C2=O)C(=C(CS3)C[n+]4ccc(cc4)C(=O)N)C(=O)O)S(=O)(=O)O,1,0.0
1080,c1cnc2cc3c(cc2n1)C1CNCC3C1,1,0.0
187,CCCNC(C)C(=O)Nc1ccccc1C,0,0.0
1795,CC(CO)NC(=O)C1CN(C2Cc3c[nH]c4c3c(ccc4)C2=C1)C,0,1.0
5412,O[C@H]1[C@@H]2[C@@]([C@@]3([C@@H](C1)/C(=C(\CCC=C(C)C)/C(=O)O)/[C@@H](OC(=O)C)C3)C)(CC[C@@H]1[C@@]2(CC[C@@H](O)[C@H]1C)C)C,1,1.0
2085,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)c2ccccc2N(=O)=O)C(=O)OC,0,1.0
2249,CC1C(=O)OC2C(O)C34C5OC(=O)C3(OC3OC(=O)C(O)C34C(C(C)(C)C)C5O)C12O,0,0.0
2452,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C,0,0.0
6276,S(C1=C(N2[C@@H]([C@H](C2=O)[C@H](O)C)[C@H]1C)C(=O)O)[C@H]1C[C@H](NC1)C(=O)N(C)C,1,0.0
2023,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O,1,0.0
4434,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,0,1.0
1492,CC(C)=CC(=O)O,1,0.0
3813,CN(c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,1,1.0
5338,O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)C,1,0.0
4350,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,1,0.0
226,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,1,1.0
1013,c1ccc2c(c1)C(=C(C(=O)C2=O)C3CCC(CC3)c4ccc(cc4)Cl)O,1,1.0
2583,Cc1ccsc1C(=CCCN2CCCC(C2)C(=O)O)c3c(ccs3)C,0,0.0
1929,CC=Cc1cc(OC)c(OC)cc1OC,1,0.0
4505,COc1ccc2c(c1C1C(O)OC(C)(C)C1OC(C)=O)OC(c1ccccc1)CC2=O,0,1.0
5751,O=C1c2ccccc2C(=O)C1c1ccccc1,1,1.0
1404,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(Cc2ccccc2)C(=O)NC3c4ccccc4CC3O)O)Cc5cccnc5,1,0.0
4100,CNCC(O)C(O)C(O)C(O)CO,1,0.0
2179,CC12CC3CC(C1)(CC(C3)(C2)N)C,0,0.0
697,c1(ccccc1)C=C,1,0.0
1124,CC(=O)[O-].CC(=O)[O-].[Ca+2],0,0.0
3282,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,0,0.0
3895,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1,0.0
1093,c1nc[nH]n1,0,0.0
4393,COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)C4COc5ccccc5O4,1,0.0
3806,CN(C)N=Nc1[nH]cnc1C(N)=O,1,0.0
1778,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,0,0.0
2634,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1,0.0
3091,CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,1,1.0
5455,O=C(C=Cc1ccc(O)c(O)c1C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,1,1.0
4815,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,0,0.0
3489,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,1,1.0
1656,CC(C)NCC(COc1ccc(cc1)COCCOC(C)C)O,1,0.0
1037,c1ccc2c(c1)cccc2N=C=S,1,1.0
5339,O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)C(=C)C2)CC1)CC)C#C,1,0.0
2256,CC1C(=O)OC2CCn3ccc(c32)COC(=O)C(C)(O)C1(C)O,1,0.0
4272,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,0,0.0
6343,S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)CSCC#N)C(=C(C1)CSc1n(nnn1)C)C(=O)O,1,0.0
313,C#CCNC1CCc2c1cccc2,0,0.0
2649,CC1NCCOC1c1ccccc1,0,0.0
2281,Cc1c(c(no1)c2ccccc2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,1,0.0
4169,COC(=O)C12C3=C(C(C)OC1C1C4=C(C(=O)OCC4=CC45C6=C(C(=O)OCC6)C(CC14)OC5C)C2O)C(O)OCC3,0,0.0
